 -47.5000    	-0.420000    	-0.605000    	-0.508000    	-0.426000    	-0.369000    	-0.223000    	 8.000000E-03	 0.181000    	 0.116000    	-0.177000    	-0.231000    	 0.162000    
 -42.5000    	-0.703000    	-0.668000    	-0.542000    	-0.468000    	-0.404000    	-0.260000    	 6.600000E-02	 0.322000    	 0.110000    	-0.397000    	-0.442000    	-1.400000E-02
 -37.5000    	-0.717000    	-0.803000    	-0.671000    	-0.475000    	-0.412000    	-0.312000    	 9.600000E-02	 0.415000    	 0.155000    	-0.389000    	-0.495000    	-9.300000E-02
 -32.5000    	-0.821000    	-0.847000    	-0.830000    	-0.759000    	-0.600000    	-0.307000    	 0.110000    	 0.366000    	 0.151000    	-0.361000    	-0.539000    	-9.900001E-02
 -27.5000    	-0.993000    	-0.950000    	 -1.06000    	 -1.10100    	-0.905000    	-0.426000    	-2.400000E-02	 0.197000    	 9.700000E-02	-0.286000    	-0.505000    	-9.400000E-02
 -22.5000    	 -1.01600    	 -1.16400    	 -1.37200    	 -1.39900    	 -1.15400    	-0.749000    	-0.326000    	-1.600000E-02	-7.500000E-02	-0.384000    	-0.506000    	-4.200000E-02
 -17.5000    	-0.760000    	 -1.08600    	 -1.44200    	 -1.93900    	 -1.46600    	-0.832000    	-0.507000    	-0.310000    	-0.363000    	-0.623000    	-0.572000    	-7.300001E-02
 -12.5000    	-0.923000    	-0.904000    	-0.839000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.671000    	-0.638000    	-0.676000    	-0.725000    	-0.606000    	-0.148000    
 -7.50000    	-0.956000    	-0.737000    	-0.506000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.971000    	-0.953000    	-0.663000    	-0.452000    	-0.136000    
 -2.50000    	-0.874000    	-0.642000    	-0.366000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	 -1.04900    	-0.471000    	-0.234000    	-7.700001E-02
    May 1858	 -2.50000    	  2.50000    	  7.50000    	  12.5000    	  17.5000    	  22.5000    	  27.5000    	  32.5000    	  37.5000    	  42.5000    	  47.5000    	  52.5000    
 -87.5000    	 0.285000    	 8.300000E-02	-8.300000E-02	-1.000000E-03	 6.400000E-02	 0.112000    	 0.334000    	 0.451000    	 1.000000E+30	-0.312000    	-0.253000    	 1.000000E+30
 -82.5000    	 0.603000    	 0.239000    	-4.800000E-02	-6.500001E-02	 3.100000E-02	 0.221000    	 0.465000    	 0.408000    	 1.000000E+30	-0.623000    	-0.361000    	 1.000000E+30
 -77.5000    	 1.000000E+30	 0.243000    	 3.900000E-02	-0.135000    	-6.100000E-02	 0.151000    	 0.315000    	 0.287000    	-0.185000    	-0.694000    	 1.000000E+30	 1.000000E+30
 -72.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.222000    	-5.800000E-02	 6.100000E-02	 0.194000    	 0.144000    	-0.400000    	-0.727000    	 1.000000E+30	 1.000000E+30
 -67.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.213000    	-0.103000    	 1.400000E-02	 7.500000E-02	-4.000000E-03	-0.362000    	-0.830000    	-0.556000    	 1.000000E+30
 -62.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.184000    	-0.146000    	-6.200000E-02	-6.800000E-02	-0.181000    	-0.416000    	-0.791000    	-0.727000    	-0.825000    
 -57.5000    	 1.000000E+30	 1.000000E+30	-0.230000    	-0.198000    	-0.142000    	-0.106000    	-0.208000    	-0.367000    	-0.520000    	-0.836000    	-0.839000    	-0.498000    
 -52.5000    	 1.000000E+30	-0.333000    	-0.235000    	-0.156000    	-0.126000    	-0.141000    	-0.300000    	-0.519000    	-0.597000    	-0.855000    	-0.694000    	-0.398000    
 -47.5000    	-0.622000    	-0.299000    	-0.125000    	-0.123000    	-0.146000    	-0.179000    	-0.278000    	-0.549000    	-0.642000    	-0.655000    	-0.544000    	-0.251000    
 -42.5000    	-0.285000    	-0.119000    	-7.600001E-02	-0.122000    	-0.164000    	-0.170000    	-0.194000    	-0.368000    	-0.583000    	-0.735000    	-0.536000    	-0.169000    
 -37.5000    	-0.173000    	-0.127000    	-5.900000E-02	-0.114000    	-0.161000    	-0.152000    	-0.141000    	-0.254000    	-0.466000    	-0.689000    	-0.523000    	-8.500000E-02
 -32.5000    	-0.400000    	-0.281000    	-1.000000E-01	-0.118000    	-0.132000    	-8.700000E-02	-0.101000    	-0.197000    	-0.376000    	-0.579000    	-0.403000    	 6.400000E-02
 -27.5000    	-0.453000    	-0.330000    	-9.700000E-02	-2.400000E-02	-7.700001E-02	-7.800000E-02	-7.500000E-02	-0.125000    	-0.292000    	-0.403000    	-0.192000    	 0.220000    
 -22.5000    	-0.529000    	-0.460000    	-0.106000    	 4.800000E-02	-5.200000E-02	-9.500001E-02	-4.200000E-02	-4.900000E-02	-0.170000    	-0.213000    	-2.000000E-02	 0.315000    
 -17.5000    	-0.650000    	-0.643000    	-0.237000    	-2.200000E-02	-3.500000E-02	 0.000000E+00	 4.900000E-02	-6.000000E-03	-9.000000E-02	-5.000000E-02	 0.111000    	 0.355000    
 -12.5000    	-0.764000    	-0.601000    	-0.342000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 9.300000E-02	 5.300000E-02	 4.000000E-02	 8.400001E-02	 0.218000    	 0.400000    
 -7.50000    	-0.704000    	-0.542000    	-0.344000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	 0.176000    	 0.212000    	 0.141000    	 0.199000    	 0.346000    
 -2.50000    	-0.579000    	-0.475000    	-0.332000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	 0.266000    	 8.200000E-02	 3.200000E-02	 0.132000    
    May 1859	 -2.50000    	  2.50000    	  7.50000    	  12.5000    	  17.5000    	  22.5000    	  27.5000    	  32.5000    	  37.5000    	  42.5000    	  47.5000    	  52.5000    
 -87.5000    	 0.665000    	 0.359000    	-1.500000E-02	-0.271000    	-0.511000    	-0.305000    	 2.500000E-02	 0.293000    	 1.000000E+30	-1.600000E-02	-0.907000    	 1.000000E+30
 -82.5000    	 0.855000    	 0.410000    	-8.800001E-02	-0.281000    	-0.299000    	-0.189000    	 4.100000E-02	 0.151000    	 1.000000E+30	 3.800000E-02	 0.578000    	 1.000000E+30
 -77.5000    	 1.000000E+30	 4.400000E-02	-0.201000    	-0.389000    	-0.309000    	-0.166000    	-8.400001E-02	 0.154000    	 0.441000    	 0.291000    	 1.000000E+30	 1.000000E+30
 -72.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.483000    	-0.379000    	-0.258000    	-0.168000    	-1.000000E-03	 0.308000    	 0.415000    	 1.000000E+30	 1.000000E+30
 -67.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.448000    	-0.490000    	-0.347000    	-0.230000    	-0.168000    	 6.800000E-02	 0.514000    	 0.414000    	 1.000000E+30
 -62.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.429000    	-0.443000    	-0.352000    	-0.411000    	-0.389000    	-8.500000E-02	 0.612000    	 0.846000    	 0.896000    
 -57.5000    	 1.000000E+30	 1.000000E+30	-0.348000    	-0.478000    	-0.409000    	-0.348000    	-0.539000    	-0.601000    	-0.139000    	 0.741000    	  1.13100    	 0.684000    
 -52.5000    	 1.000000E+30	-0.462000    	-0.354000    	-0.457000    	-0.393000    	-0.365000    	-0.643000    	-0.736000    	-9.700000E-02	  1.05400    	  1.06600    	 0.529000    
 -47.5000    	-0.754000    	-0.302000    	-0.194000    	-0.394000    	-0.347000    	-0.393000    	-0.664000    	-0.772000    	-0.137000    	 0.750000    	  1.07500    	 0.508000    
 -42.5000    	-7.800000E-02	 3.000000E-03	-8.300000E-02	-0.258000    	-0.267000    	-0.372000    	-0.653000    	-0.666000    	-0.192000    	 0.532000    	 0.943000    	 0.523000    
 -37.5000    	 0.296000    	 0.110000    	-3.600000E-02	-0.169000    	-0.197000    	-0.304000    	-0.564000    	-0.672000    	-0.277000    	 0.355000    	 0.722000    	 0.410000    
 -32.5000    	 0.301000    	 0.175000    	-3.000000E-03	-0.110000    	-0.117000    	-0.183000    	-0.426000    	-0.680000    	-0.487000    	 4.100000E-02	 0.468000    	 0.269000    
 -27.5000    	 0.354000    	 0.234000    	 0.184000    	 0.177000    	 0.132000    	-6.000000E-03	-0.240000    	-0.564000    	-0.601000    	-0.208000    	 0.258000    	 0.221000    
 -22.5000    	 0.240000    	 0.197000    	 0.373000    	 0.513000    	 0.473000    	 0.263000    	 5.900000E-02	-0.219000    	-0.422000    	-0.245000    	 0.161000    	 0.184000    
 -17.5000    	 0.000000E+00	 0.134000    	 0.446000    	 0.832000    	 0.738000    	 0.418000    	 0.324000    	 0.214000    	-5.400000E-02	-7.200000E-02	 0.196000    	 0.205000    
 -12.5000    	 2.700000E-02	 0.231000    	 0.374000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 0.516000    	 0.461000    	 0.355000    	 0.242000    	 0.351000    	 0.300000    
 -7.50000    	 0.199000    	 0.286000    	 0.327000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	 0.525000    	 0.566000    	 0.451000    	 0.403000    	 0.299000    
 -2.50000    	 0.225000    	 0.184000    	 0.144000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	 0.577000    	 0.479000    	 0.333000    	 0.240000    
    May 1860	 -2.50000    	  2.50000    	  7.50000    	  12.5000    	  17.5000    	  22.5000    	  27.5000    	  32.5000    	  37.5000    	  42.5000    	  47.5000    	  52.5000    
 -87.5000    	-0.506000    	-0.349000    	-0.453000    	-0.550000    	-0.533000    	-0.399000    	-0.237000    	 0.188000    	 1.000000E+30	-7.900000E-02	 0.294000    	 1.000000E+30
 -82.5000    	-0.236000    	-0.215000    	-0.302000    	-0.445000    	-0.478000    	-0.360000    	-0.186000    	-1.600000E-02	 1.000000E+30	-0.773000    	 0.233000    	 1.000000E+30
 -77.5000    	 1.000000E+30	-0.332000    	-0.375000    	-0.451000    	-0.460000    	-0.456000    	-0.251000    	-0.332000    	-0.799000    	 -1.17000    	 1.000000E+30	 1.000000E+30
 -72.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.496000    	-0.374000    	-0.426000    	-0.498000    	-0.584000    	 -1.25400    	 -1.55200    	 1.000000E+30	 1.000000E+30
 -67.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.377000    	-0.270000    	-0.254000    	-0.476000    	-0.772000    	 -1.25400    	 -1.81000    	-0.609000    	 1.000000E+30
 -62.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.293000    	-0.148000    	-0.141000    	-0.425000    	-0.712000    	 -1.05600    	 -1.29400    	-0.555000    	-0.110000    
 -57.5000    	 1.000000E+30	 1.000000E+30	-0.225000    	-0.268000    	-9.700000E-02	-3.600000E-02	-0.257000    	-0.494000    	-0.573000    	-0.641000    	-0.364000    	 0.292000    
 -52.5000    	 1.000000E+30	-0.376000    	-0.313000    	-0.301000    	-0.101000    	 8.500000E-02	-1.300000E-02	-0.202000    	-0.160000    	-0.188000    	-5.600000E-02	 0.472000    
 -47.5000    	-0.704000    	-0.428000    	-0.372000    	-0.388000    	-9.700000E-02	 0.207000    	 0.226000    	 8.000001E-02	 8.200000E-02	 3.600000E-02	 4.500000E-02	 0.504000    
 -42.5000    	-0.342000    	-0.353000    	-0.468000    	-0.383000    	-4.000000E-02	 0.235000    	 0.378000    	 0.319000    	 0.208000    	-2.100000E-02	-0.131000    	 0.332000    
 -37.5000    	-0.177000    	-0.389000    	-0.479000    	-0.326000    	-6.700000E-02	 0.163000    	 0.430000    	 0.497000    	 0.248000    	-9.700000E-02	-0.172000    	 0.247000    
 -32.5000    	-0.301000    	-0.401000    	-0.431000    	-0.354000    	-0.151000    	 0.167000    	 0.483000    	 0.553000    	 0.357000    	 1.300000E-02	-0.127000    	 0.172000    
 -27.5000    	-0.163000    	-0.301000    	-0.349000    	-0.286000    	-0.146000    	 0.211000    	 0.501000    	 0.594000    	 0.526000    	 0.231000    	-6.000000E-02	 4.600000E-02
 -22.5000    	-4.900000E-02	-0.293000    	-0.321000    	-0.211000    	-1.000000E-01	 0.170000    	 0.459000    	 0.621000    	 0.557000    	 0.349000    	 6.600000E-02	 6.300000E-02
 -17.5000    	-0.229000    	-0.465000    	-0.370000    	-0.263000    	-9.600000E-02	 0.190000    	 0.474000    	 0.605000    	 0.559000    	 0.414000    	 0.144000    	 7.300001E-02
 -12.5000    	-0.441000    	-0.474000    	-0.350000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 0.650000    	 0.602000    	 0.533000    	 0.355000    	 0.112000    	-1.200000E-02
 -7.50000    	-0.468000    	-0.364000    	-0.224000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	 0.560000    	 0.458000    	 0.291000    	 6.100000E-02	-7.000000E-02
 -2.50000    	-0.395000    	-0.266000    	-0.143000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	 0.306000    	 0.337000    	 4.800000E-02	-0.116000    
    May 1861	 -2.50000    	  2.50000    	  7.50000    	  12.5000    	  17.5000    	  22.5000    	  27.5000    	  32.5000    	  37.5000    	  42.5000    	  47.5000    	  52.5000    
 -87.5000    	-0.320000    	-0.357000    	-0.597000    	-0.295000    	 0.272000    	 0.307000    	 0.733000    	  1.31200    	 1.000000E+30	  1.45000    	 0.260000    	 1.000000E+30
 -82.5000    	-1.300000E-02	-7.500000E-02	-0.344000    	-0.192000    	-2.800000E-02	 0.118000    	 0.670000    	 0.999000    	 1.000000E+30	 0.330000    	 0.954000    	 1.000000E+30
 -77.5000    	 1.000000E+30	-0.214000    	-0.248000    	-0.200000    	-0.158000    	-0.106000    	 0.253000    	 0.534000    	 0.220000    	-0.305000    	 1.000000E+30	 1.000000E+30
 -72.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.292000    	-0.195000    	-0.159000    	 4.700000E-02	 0.171000    	-0.125000    	-0.431000    	 1.000000E+30	 1.000000E+30
 -67.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.262000    	-0.271000    	-0.194000    	-7.300001E-02	-2.100000E-02	-0.147000    	-0.514000    	-0.599000    	 1.000000E+30
 -62.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.229000    	-0.302000    	-0.318000    	-0.303000    	-0.186000    	-7.800000E-02	-3.100000E-02	-0.121000    	-0.312000    
 -57.5000    	 1.000000E+30	 1.000000E+30	-0.208000    	-0.230000    	-0.317000    	-0.438000    	-0.501000    	-0.367000    	 5.600000E-02	 0.569000    	 0.315000    	-0.115000    
